job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
B00664091-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),527,17.3,266,8.7,,,False,
B00664091-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),582,19.1,307,10.1,,,False,
B00664091-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),506,16.6,260,8.5,,,False,
B00664860-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),918,30.2,512,16.8,,,False,
B00664860-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),859,28.2,25,0.8,,,False,
B00664860-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),514,16.9,50,1.6,,,False,
B00664860-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),404,13.3,99,3.3,,,False,
B00665500-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),510,16.8,119,3.9,,,False,
B00665500-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),859,28.2,181,5.9,,,False,
B00665500-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),568,18.7,106,3.5,,,False,
B00665500-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),552,18.1,154,5.1,,,False,
B00665500-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),605,19.9,136,4.5,,,False,
B00665500-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),590,19.4,162,5.3,,,False,
B00667228-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),843,27.7,71,2.3,,,False,
B00667228-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),844,27.7,524,17.2,,,False,
B00667228-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),937,30.8,259,8.5,,,False,
B00668047-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1232,40.5,718,23.6,,,False,
B00668047-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1232,40.5,750,24.6,,,False,
B00668047-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),941,30.9,656,21.6,,,False,
B00668047-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1228,40.3,692,22.7,,,False,
B00668047-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1252,41.1,776,25.5,,,False,
B00668047-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1270,41.7,773,25.4,,,False,
B00668047-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),194,6.4,15,0.5,,,False,
B00668047-Z2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),192,6.3,16,0.5,,,False,
B00668047-Z3,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),523,17.2,118,3.9,,,False,
B00668047-Z4,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),434,14.3,369,12.1,,,False,
B00668695-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),755,24.8,537,17.6,,,False,
B00668695-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),737,24.2,37,1.2,,,False,
B00668695-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),478,15.7,273,9.0,,,False,
B00668695-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),384,12.6,169,5.6,,,False,
B00668695-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),524,17.2,187,6.1,,,False,
B00668695-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),510,16.8,348,11.4,,,False,
B00668695-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),433,14.2,194,6.4,,,False,
B00668695-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),295,9.7,203,6.7,,,False,
B00669824-S6,DOB NOW,2025,BROOKLYN,OTHERS,0,Mid (4-10 fl),159,5.2,28,0.9,,,False,
B00670629-I1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1488,48.9,1001,32.9,,,False,
B00670629-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),996,32.7,253,8.3,,,False,
B00670629-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1285,42.2,253,8.3,,,False,
B00670629-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1352,44.4,254,8.3,,,False,
B00670629-S8,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),434,14.3,116,3.8,,,False,
B00670629-Z1,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),432,14.2,86,2.8,,,False,
B00670629-Z2,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),527,17.3,34,1.1,,,False,
B00670629-Z3,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),297,9.8,32,1.1,,,False,
B00670629-Z5,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),183,6.0,30,1.0,,,False,
B00670679-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),856,28.1,847,27.8,,,False,
B00670903-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),611,20.1,225,7.4,,,False,
B00670903-S2,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),424,13.9,380,12.5,,,False,
B00670903-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),545,17.9,294,9.7,,,False,
B00672250-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),924,30.4,454,14.9,,,False,
B00672250-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),624,20.5,441,14.5,,,False,
B00672250-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),721,23.7,354,11.6,,,False,
B00672250-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),733,24.1,733,24.1,,,False,
B00672250-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),748,24.6,505,16.6,,,False,
B00672250-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),733,24.1,568,18.7,,,False,
B00672250-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),827,27.2,344,11.3,,,False,
B00672674-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),821,27.0,585,19.2,,,False,
B00672674-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),825,27.1,589,19.3,,,False,
B00672674-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),827,27.2,667,21.9,,,False,
B00672674-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),528,17.3,300,9.9,,,False,
B00672674-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),510,16.8,287,9.4,,,False,
B00672674-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),384,12.6,119,3.9,,,False,
B00672674-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),783,25.7,42,1.4,,,False,
B00672674-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),320,10.5,127,4.2,,,False,
B00673459-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),630,20.7,279,9.2,,,False,
B00673459-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),713,23.4,56,1.8,,,False,
B00673459-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),721,23.7,311,10.2,,,False,
B00673459-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),484,15.9,132,4.3,,,False,
B00673634-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),945,31.0,551,18.1,,,False,
B00673634-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),981,32.2,638,21.0,,,False,
B00673634-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),964,31.7,704,23.1,,,False,
B00673634-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),934,30.7,41,1.3,,,False,
B00673634-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),432,14.2,361,11.9,,,False,
B00673634-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),403,13.2,122,4.0,,,False,
B00673634-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),432,14.2,202,6.6,,,False,
B00673634-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),405,13.3,219,7.2,,,False,
B00673634-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),428,14.1,51,1.7,,,False,
B00673635-I1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1448,47.6,535,17.6,,,False,
B00673635-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),725,23.8,414,13.6,,,False,
B00673635-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),768,25.2,461,15.1,,,False,
B00673635-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),753,24.7,453,14.9,,,False,
B00673635-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),378,12.4,196,6.4,,,False,
B00673635-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),392,12.9,133,4.4,,,False,
B00673635-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),307,10.1,41,1.3,,,False,
B00673635-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),710,23.3,118,3.9,,,False,
B00673635-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),330,10.8,29,1.0,,,False,
B00673986-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),434,14.3,52,1.7,,,False,
B00673986-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),300,9.9,24,0.8,,,False,
B00673986-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),362,11.9,95,3.1,,,False,
B00673986-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),332,10.9,27,0.9,,,False,
B00673986-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),306,10.1,131,4.3,,,False,
B00673986-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),181,5.9,56,1.8,,,False,
B00674006-S1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),904,29.7,414,13.6,,,False,
B00674006-S2,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),802,26.3,492,16.2,,,False,
B00674006-S3,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),460,15.1,357,11.7,,,False,
B00674006-S4,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),763,25.1,464,15.2,,,False,
B00674006-S5,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),747,24.5,378,12.4,,,False,
B00674044-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),539,17.7,41,1.3,,,False,
B00674044-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),590,19.4,63,2.1,,,False,
B00674044-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),428,14.1,79,2.6,,,False,
B00674044-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),428,14.1,62,2.0,,,False,
B00674044-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),448,14.7,233,7.7,,,False,
B00674044-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),371,12.2,164,5.4,,,False,
B00674044-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),274,9.0,230,7.6,,,False,
B00674044-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),450,14.8,58,1.9,,,False,
B00674098-S1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),870,28.6,413,13.6,,,False,
B00674098-S2,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),802,26.3,485,15.9,,,False,
B00674098-S4,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),792,26.0,465,15.3,,,False,
B00674201-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),674,22.1,507,16.7,,,False,
B00675610-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),1242,40.8,11,0.4,,,False,
B00675610-S2,DOB NOW,2024,BROOKLYN,OTHERS,0,Mid (4-10 fl),391,12.8,118,3.9,,,False,
B00675610-S3,DOB NOW,2024,BROOKLYN,OTHERS,0,Mid (4-10 fl),565,18.6,178,5.8,,,False,
B00675610-S7,DOB NOW,2024,BROOKLYN,OTHERS,0,Mid (4-10 fl),399,13.1,176,5.8,,,False,
B00676117-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1356,44.5,890,29.2,,,False,
B00676117-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1357,44.6,798,26.2,,,False,
B00676117-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1351,44.4,1104,36.3,,,False,
B00676117-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1414,46.5,77,2.5,,,False,
B00676117-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1466,48.2,77,2.5,,,False,
B00676117-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1466,48.2,742,24.4,,,False,
B00676117-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1352,44.4,72,2.4,,,False,
B00678425-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1205,39.6,84,2.8,,,False,
B00678425-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1162,38.2,49,1.6,,,False,
B00678425-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1344,44.2,931,30.6,,,False,
B00678425-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1412,46.4,76,2.5,,,False,
B00680413-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1347,44.3,987,32.4,,,False,
B00680413-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1422,46.7,20,0.7,,,False,
B00680820-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1147,37.7,99,3.3,,,False,
B00680820-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1122,36.9,848,27.9,,,False,
B00680820-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1089,35.8,69,2.3,,,False,
B00680820-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),800,26.3,461,15.1,,,False,
B00680820-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),741,24.3,420,13.8,,,False,
B00680820-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),746,24.5,476,15.6,,,False,
B00680820-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),735,24.1,435,14.3,,,False,
B00680820-S8,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),277,9.1,237,7.8,,,False,
B00680820-S9,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),298,9.8,237,7.8,,,False,
B00681046-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),706,23.2,302,9.9,,,False,
B00681046-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),458,15.0,291,9.6,,,False,
B00681046-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),834,27.4,371,12.2,,,False,
B00681046-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),821,27.0,366,12.0,,,False,
B00681046-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),835,27.4,451,14.8,,,False,
B00681046-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),567,18.6,1,0.0,,,False,
B00681046-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),580,19.1,396,13.0,,,False,
B00681143-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),994,32.7,559,18.4,,,False,
B00681143-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1201,39.5,1153,37.9,,,False,
B00681143-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),909,29.9,474,15.6,,,False,
B00681451-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),1098,36.1,1008,33.1,,,False,
B00681451-S3,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),782,25.7,197,6.5,,,False,
B00681451-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),916,30.1,204,6.7,,,False,
B00681451-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),916,30.1,204,6.7,,,False,
B00681451-S7,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),770,25.3,184,6.0,,,False,
B00681814-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),739,24.3,196,6.4,,,False,
B00681814-S2,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),345,11.3,21,0.7,,,False,
B00681814-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),798,26.2,393,12.9,,,False,
B00681814-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),937,30.8,696,22.9,,,False,
B00681814-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),783,25.7,33,1.1,,,False,
B00681814-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1373,45.1,373,12.3,,,False,
B00681814-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),702,23.1,452,14.8,,,False,
B00681814-Z1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),909,29.9,685,22.5,,,False,
B00682540-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Small (1-3 fl),648,21.3,394,12.9,,,False,
B00682540-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Small (1-3 fl),641,21.1,307,10.1,,,False,
B00682540-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Small (1-3 fl),544,17.9,8,0.3,,,False,
B00682883-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),565,18.6,65,2.1,,,False,
B00682883-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),553,18.2,119,3.9,,,False,
B00682883-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),409,13.4,74,2.4,,,False,
B00682883-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),418,13.7,7,0.2,,,False,
B00682883-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),519,17.0,218,7.2,,,False,
B00682883-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),512,16.8,112,3.7,,,False,
B00682883-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),587,19.3,105,3.4,,,False,
B00683366-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),416,13.7,59,1.9,,,False,
B00683366-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),491,16.1,148,4.9,,,False,
B00683366-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),491,16.1,148,4.9,,,False,
B00683366-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),498,16.4,98,3.2,,,False,
B00683366-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),477,15.7,92,3.0,,,False,
B00683366-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),477,15.7,56,1.8,,,False,
B00683366-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),168,5.5,5,0.2,,,False,
B00683375-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1010,33.2,104,3.4,,,False,
B00683375-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1014,33.3,173,5.7,,,False,
B00683375-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),949,31.2,95,3.1,,,False,
B00683375-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),950,31.2,182,6.0,,,False,
B00683375-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),987,32.4,429,14.1,,,False,
B00683375-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),882,29.0,149,4.9,,,False,
B00683375-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),956,31.4,385,12.6,,,False,
B00683375-Y1,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Y2,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Y3,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),587,19.3,139,4.6,,,False,
B00683375-Y4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),942,30.9,371,12.2,,,False,
B00683375-Z3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),200,6.6,4,0.1,,,False,
B00683375-Z4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z6,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z7,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),566,18.6,139,4.6,,,False,
B00683375-Z9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),587,19.3,139,4.6,,,False,
B00684074-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1222,40.1,532,17.5,,,False,
B00684074-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1222,40.1,224,7.4,,,False,
B00684074-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1222,40.1,224,7.4,,,False,
B00684074-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1384,45.5,47,1.5,,,False,
B00684074-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),576,18.9,7,0.2,,,False,
B00684074-Z4,DOB NOW,2025,BROOKLYN,OTHERS,0,Large (11-30 fl),273,9.0,181,5.9,,,False,
B00684789-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1154,37.9,491,16.1,,,False,
B00684789-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1154,37.9,482,15.8,,,False,
B00684789-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1269,41.7,533,17.5,,,False,
B00684789-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),796,26.1,51,1.7,,,False,
B00684789-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1166,38.3,523,17.2,,,False,
B00684789-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1166,38.3,56,1.8,,,False,
B00684789-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1111,36.5,37,1.2,,,False,
B00684789-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),940,30.9,909,29.9,,,False,
B00684789-Z1,DOB NOW,2023,BROOKLYN,OTHERS,0,Tower (30+ fl),867,28.5,210,6.9,,,False,
B00685211-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1238,40.7,120,3.9,,,False,
B00685211-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1233,40.5,97,3.2,,,False,
B00685211-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1112,36.5,149,4.9,,,False,
B00685211-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1048,34.4,487,16.0,,,False,
B00685211-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1023,33.6,509,16.7,,,False,
B00685211-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),797,26.2,2,0.1,,,False,
B00685211-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),794,26.1,0,,,,False,
B00685211-Z2,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),658,21.6,0,,,,False,
B00685211-Z3,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),689,22.6,1,0.0,,,False,
B00685330-S1,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),704,23.1,69,2.3,,,False,
B00685330-S2,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),864,28.4,851,28.0,,,False,
B00685399-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),564,18.5,55,1.8,,,False,
B00685399-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),399,13.1,140,4.6,,,False,
B00685399-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),541,17.8,264,8.7,,,False,
B00685399-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),493,16.2,209,6.9,,,False,
B00685399-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),502,16.5,210,6.9,,,False,
B00685767-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),754,24.8,438,14.4,,,False,
