job,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
421254127,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),853,28.0,853,28.0,True,
421254136,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),854,28.1,854,28.1,True,
421254145,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),502,16.5,502,16.5,True,
421254154,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),502,16.5,502,16.5,True,
421254172,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),996,32.7,996,32.7,True,
421254181,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),852,28.0,852,28.0,True,
421254216,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2359,77.5,2359,77.5,True,
421254261,2016,QUEENS,OTHERS,4,Mid (4-10 fl),1926,63.3,1737,57.1,True,
421254387,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),808,26.5,808,26.5,True,
421254396,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),774,25.4,,,False,
421254920,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),746,24.5,746,24.5,True,
421255055,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1028,33.8,1028,33.8,True,
421255064,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),874,28.7,874,28.7,True,
421255073,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1087,35.7,1087,35.7,True,
421255082,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1068,35.1,1068,35.1,True,
421255260,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),933,30.7,933,30.7,True,
421255279,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),933,30.7,933,30.7,True,
421255377,2017,QUEENS,OTHERS,1,Small (1-3 fl),1349,44.3,859,28.2,True,
421255858,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),417,13.7,417,13.7,True,
421255867,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),417,13.7,417,13.7,True,
421255876,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),417,13.7,417,13.7,True,
421255885,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),417,13.7,417,13.7,True,
421256250,2016,QUEENS,OTHERS,4,Mid (4-10 fl),1079,35.4,1079,35.4,True,
421256447,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2752,90.4,2752,90.4,True,
421256483,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),602,19.8,602,19.8,True,
421256492,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2761,90.7,2761,90.7,True,
421256508,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2778,91.3,2778,91.3,True,
421256517,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2771,91.0,2771,91.0,True,
421256544,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),3010,98.9,3010,98.9,True,
421256991,2016,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),723,23.8,723,23.8,True,
421257008,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1434,47.1,1434,47.1,True,
421257188,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1217,40.0,1217,40.0,True,
421257259,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),378,12.4,378,12.4,True,
421257847,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),602,19.8,602,19.8,True,
421257856,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),603,19.8,603,19.8,True,
421258481,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2677,87.9,2677,87.9,True,
421258506,2016,QUEENS,OTHERS,1,Small (1-3 fl),2712,89.1,2712,89.1,True,
421258588,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),707,23.2,707,23.2,True,
421259220,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1164,38.2,1164,38.2,True,
421259257,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2107,69.2,2107,69.2,True,
421259587,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1014,33.3,1000,32.9,True,
421259809,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),454,14.9,454,14.9,True,
421260110,2016,QUEENS,OTHERS,0,Small (1-3 fl),1609,52.9,1537,50.5,True,
421260129,2016,QUEENS,OTHERS,0,Small (1-3 fl),2017,66.3,1219,40.0,True,
421260389,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),644,21.2,644,21.2,True,
421261039,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2121,69.7,2121,69.7,True,
421261093,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2149,70.6,2149,70.6,True,
421261379,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1283,42.1,,,False,
421261501,2016,QUEENS,OTHERS,5,Mid (4-10 fl),1318,43.3,1233,40.5,True,
421261529,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),480,15.8,480,15.8,True,
421261627,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),853,28.0,853,28.0,True,
421261636,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),852,28.0,852,28.0,True,
421261645,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),854,28.1,854,28.1,True,
421262038,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2736,89.9,2736,89.9,True,
421262216,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2730,89.7,2730,89.7,True,
421262350,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),769,25.3,769,25.3,True,
421262706,2016,QUEENS,OTHERS,0,Small (1-3 fl),2007,65.9,1206,39.6,True,
421262920,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),832,27.3,832,27.3,True,
421263091,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),638,21.0,637,20.9,True,
421263288,2016,QUEENS,OTHERS,0,Small (1-3 fl),2195,72.1,1745,57.3,True,
421263439,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),653,21.5,653,21.5,True,
421264134,2016,QUEENS,OTHERS,4,Mid (4-10 fl),1133,37.2,1030,33.8,True,
421264303,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),814,26.7,814,26.7,True,
421264438,2017,QUEENS,OTHERS,0,Small (1-3 fl),2848,93.6,2848,93.6,True,
421264562,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1339,44.0,1339,44.0,True,
421265053,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),841,27.6,841,27.6,True,
421265570,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),723,23.8,723,23.8,True,
421265712,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),933,30.7,933,30.7,True,
421265721,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),933,30.7,933,30.7,True,
421265927,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),854,28.1,854,28.1,True,
421266123,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),809,26.6,,,False,
421266169,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),752,24.7,752,24.7,True,
421266178,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),809,26.6,,,False,
421266187,2016,QUEENS,OTHERS,0,Small (1-3 fl),2030,66.7,2030,66.7,True,
421266196,2016,QUEENS,OTHERS,0,Small (1-3 fl),2044,67.1,2044,67.1,True,
421266267,2016,QUEENS,OTHERS,0,Small (1-3 fl),2041,67.0,2041,67.0,True,
421266276,2016,QUEENS,OTHERS,4,Mid (4-10 fl),2161,71.0,2161,71.0,True,
421266418,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2867,94.2,2867,94.2,True,
421266427,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2736,89.9,2736,89.9,True,
421266515,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),825,27.1,825,27.1,True,
421266551,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),985,32.4,985,32.4,True,
421266711,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1022,33.6,1022,33.6,True,
421266864,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),637,20.9,637,20.9,True,
421267088,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),477,15.7,477,15.7,True,
421267168,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),697,22.9,697,22.9,True,
421267186,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),697,22.9,697,22.9,True,
421267444,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1363,44.8,1363,44.8,True,
421267792,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1363,44.8,1363,44.8,True,
421267809,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1363,44.8,1363,44.8,True,
421268390,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),966,31.7,966,31.7,True,
421268620,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),937,30.8,937,30.8,True,
421268808,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),973,32.0,973,32.0,True,
421269371,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2246,73.8,2246,73.8,True,
421269380,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2735,89.8,2735,89.8,True,
421269488,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),425,14.0,330,10.8,True,
421269558,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),439,14.4,330,10.8,True,
421270332,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),703,23.1,703,23.1,True,
421270341,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),703,23.1,703,23.1,True,
421270555,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),602,19.8,602,19.8,True,
421270680,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),603,19.8,603,19.8,True,
421271411,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),604,19.8,604,19.8,True,
421271420,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),494,16.2,494,16.2,True,
421272036,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1527,50.2,1527,50.2,True,
421272045,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1527,50.2,1527,50.2,True,
421272278,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),517,17.0,517,17.0,True,
421272287,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),517,17.0,517,17.0,True,
421272312,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),518,17.0,518,17.0,True,
421272321,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),526,17.3,526,17.3,True,
421272973,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),687,22.6,687,22.6,True,
421272982,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),687,22.6,687,22.6,True,
421298269,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),514,16.9,514,16.9,True,
421298599,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),266,8.7,266,8.7,True,
421298777,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2237,73.5,2237,73.5,True,
421299375,2016,QUEENS,OTHERS,7,Mid (4-10 fl),1514,49.7,1514,49.7,True,
421299918,2016,QUEENS,OTHERS,1,Small (1-3 fl),1582,52.0,1582,52.0,True,
421300416,2017,QUEENS,OTHERS,0,Small (1-3 fl),2156,70.8,2156,70.8,True,
421300425,2016,QUEENS,OTHERS,3,Small (1-3 fl),2877,94.5,2877,94.5,True,
421300844,2017,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1573,51.7,1573,51.7,True,
421300942,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),2710,89.0,2710,89.0,True,
421301086,2017,QUEENS,OTHERS,0,Small (1-3 fl),2141,70.3,2141,70.3,True,
421301095,2016,QUEENS,OTHERS,4,Mid (4-10 fl),2716,89.2,2716,89.2,True,
421301184,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1731,56.9,1731,56.9,True,
421301193,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1771,58.2,1771,58.2,True,
421302307,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1017,33.4,1017,33.4,True,
421302423,2016,QUEENS,OTHERS,7,Mid (4-10 fl),1643,54.0,1643,54.0,True,
421302450,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2713,89.1,2713,89.1,True,
421302664,2016,QUEENS,OTHERS,7,Mid (4-10 fl),1511,49.6,1233,40.5,True,
421302815,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),953,31.3,953,31.3,True,
421302977,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1175,38.6,1175,38.6,True,
421303137,2016,QUEENS,OTHERS,1,Small (1-3 fl),1174,38.6,1174,38.6,True,
421303333,2016,QUEENS,OTHERS,1,Small (1-3 fl),1360,44.7,1360,44.7,True,
421303761,2016,QUEENS,OTHERS,1,Small (1-3 fl),1107,36.4,1107,36.4,True,
421304056,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1320,43.4,871,28.6,True,
421304065,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1321,43.4,871,28.6,True,
421304074,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1377,45.2,868,28.5,True,
421304083,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1379,45.3,868,28.5,True,
421304092,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1377,45.2,868,28.5,True,
421304145,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1009,33.1,1009,33.1,True,
421304378,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),790,26.0,790,26.0,True,
421304449,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),728,23.9,728,23.9,True,
421304519,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1123,36.9,1123,36.9,True,
421304528,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1123,36.9,1123,36.9,True,
421304537,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1109,36.4,1109,36.4,True,
421304546,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1109,36.4,1109,36.4,True,
421304680,2017,QUEENS,OTHERS,0,Small (1-3 fl),1463,48.1,1217,40.0,True,
421304886,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),693,22.8,693,22.8,True,
421305153,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),706,23.2,,,False,
421305162,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),706,23.2,,,False,
421305242,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2650,87.1,2650,87.1,True,
421305643,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1078,35.4,1078,35.4,True,
421305661,2016,QUEENS,OTHERS,0,Small (1-3 fl),2107,69.2,2107,69.2,True,
421305723,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1377,45.2,871,28.6,True,
421305732,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1390,45.7,871,28.6,True,
421305750,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),780,25.6,780,25.6,True,
421306189,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),3475,114.2,3475,114.2,True,
421306205,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),3478,114.3,3478,114.3,True,
421306214,2019,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),1546,50.8,1546,50.8,True,
421306223,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2706,88.9,2706,88.9,True,
421306269,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2746,90.2,2746,90.2,True,
421306278,2016,QUEENS,OTHERS,3,Small (1-3 fl),1251,41.1,1251,41.1,True,
421306492,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2691,88.4,2691,88.4,True,
421306848,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),486,16.0,471,15.5,True,
421306866,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),486,16.0,471,15.5,True,
421306919,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2718,89.3,2718,89.3,True,
421307142,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1374,45.1,1027,33.7,True,
421307151,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1327,43.6,868,28.5,True,
421307179,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1374,45.1,868,28.5,True,
421307188,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1374,45.1,1027,33.7,True,
421307197,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1378,45.3,1029,33.8,True,
421307213,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1374,45.1,1027,33.7,True,
421307222,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1374,45.1,868,28.5,True,
421307240,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1379,45.3,868,28.5,True,
421307339,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),484,15.9,475,15.6,True,
421307375,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),598,19.6,598,19.6,True,
421307482,2016,QUEENS,OTHERS,1,Small (1-3 fl),1733,56.9,1733,56.9,True,
421307491,2016,QUEENS,OTHERS,1,Small (1-3 fl),1743,57.3,1743,57.3,True,
421308089,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1826,60.0,1826,60.0,True,
421308329,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1060,34.8,844,27.7,True,
421308445,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1057,34.7,841,27.6,True,
421308962,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1069,35.1,853,28.0,True,
421309426,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),577,19.0,,,False,
421309514,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1311,43.1,1311,43.1,True,
421309523,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1311,43.1,1311,43.1,True,
421309854,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),889,29.2,889,29.2,True,
421310012,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),577,19.0,,,False,
421310110,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),515,16.9,515,16.9,True,
421310744,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),398,13.1,398,13.1,True,
421310815,2016,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1889,62.1,1889,62.1,True,
421310968,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),3258,107.0,3258,107.0,True,
421311100,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),609,20.0,609,20.0,True,
421311217,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1882,61.8,1882,61.8,True,
421311342,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2475,81.3,2475,81.3,True,
421311967,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1184,38.9,1184,38.9,True,
421311994,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1184,38.9,1184,38.9,True,
421312074,2016,QUEENS,OTHERS,2,Small (1-3 fl),1884,61.9,1884,61.9,True,
421312127,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3109,102.1,3109,102.1,True,
421312234,2016,QUEENS,OTHERS,4,Mid (4-10 fl),2106,69.2,2106,69.2,True,
421312396,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2079,68.3,2079,68.3,True,
421312653,2016,QUEENS,OTHERS,1,Small (1-3 fl),758,24.9,758,24.9,True,
421312662,2016,QUEENS,OTHERS,1,Small (1-3 fl),758,24.9,758,24.9,True,
421312680,2016,QUEENS,OTHERS,1,Small (1-3 fl),281,9.2,281,9.2,True,
421313377,2016,QUEENS,OTHERS,5,Mid (4-10 fl),1189,39.1,962,31.6,True,
421313386,2016,QUEENS,OTHERS,1,Small (1-3 fl),2135,70.1,2135,70.1,True,
421313484,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),905,29.7,905,29.7,True,
421313563,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),764,25.1,764,25.1,True,
421313572,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),764,25.1,764,25.1,True,
421313625,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),671,22.0,625,20.5,True,
421313634,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),673,22.1,673,22.1,True,
421314152,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1051,34.5,1051,34.5,True,
421314330,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),3347,110.0,3347,110.0,True,
421314367,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2080,68.3,2080,68.3,True,
421314571,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1483,48.7,1483,48.7,True,
421314811,2016,QUEENS,OTHERS,1,Small (1-3 fl),1274,41.9,1274,41.9,True,
421314919,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1049,34.5,968,31.8,True,
421314928,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1049,34.5,968,31.8,True,
421314937,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1049,34.5,968,31.8,True,
421314964,2017,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),828,27.2,599,19.7,True,
421315222,2016,QUEENS,OTHERS,0,Small (1-3 fl),1358,44.6,1138,37.4,True,
421315339,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),569,18.7,569,18.7,True,
421315623,2017,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3008,98.8,3008,98.8,True,
421315712,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),984,32.3,984,32.3,True,
421315721,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),996,32.7,996,32.7,True,
421315936,2016,QUEENS,OTHERS,0,Small (1-3 fl),1769,58.1,1685,55.4,True,
421316310,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2420,79.5,2420,79.5,True,
421316427,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1231,40.4,1231,40.4,True,
421316436,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1219,40.0,1219,40.0,True,
421316659,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1644,54.0,1644,54.0,True,
421316686,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2902,95.3,2902,95.3,True,
421316695,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2900,95.3,2900,95.3,True,
421316908,2016,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1485,48.8,1218,40.0,True,
421316980,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),815,26.8,815,26.8,True,
421317186,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),439,14.4,439,14.4,True,
421317195,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),439,14.4,439,14.4,True,
421317569,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),805,26.4,805,26.4,True,
421317587,2016,QUEENS,OTHERS,1,Small (1-3 fl),467,15.3,467,15.3,True,
421317612,2018,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1224,40.2,1224,40.2,True,
421317756,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2157,70.9,2157,70.9,True,
421317774,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),813,26.7,813,26.7,True,
421318247,2016,QUEENS,OTHERS,4,Mid (4-10 fl),2533,83.2,2533,83.2,True,
421318283,2016,QUEENS,OTHERS,0,Small (1-3 fl),1219,40.0,926,30.4,True,
421318309,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),858,28.2,858,28.2,True,
421319745,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),497,16.3,497,16.3,True,
421320181,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),2422,79.6,2422,79.6,True,
421320519,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1304,42.8,1304,42.8,True,
421321965,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),843,27.7,843,27.7,True,
421322571,2016,QUEENS,OTHERS,4,Mid (4-10 fl),3074,101.0,3008,98.8,True,
421322580,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1154,37.9,1154,37.9,True,
421322919,2016,QUEENS,OTHERS,0,Small (1-3 fl),1920,63.1,1179,38.7,True,
421323366,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),454,14.9,454,14.9,True,
421324043,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),987,32.4,987,32.4,True,
421324481,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),592,19.4,592,19.4,True,
421325284,2017,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),1782,58.5,1782,58.5,True,
421325854,2016,QUEENS,OTHERS,3,Small (1-3 fl),796,26.1,796,26.1,True,
421325863,2016,QUEENS,OTHERS,3,Small (1-3 fl),796,26.1,796,26.1,True,
421325916,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),678,22.3,678,22.3,True,
421325925,2016,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),660,21.7,660,21.7,True,
421326381,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2990,98.2,2990,98.2,True,
421326443,2016,QUEENS,OTHERS,0,Small (1-3 fl),1700,55.8,1700,55.8,True,
421327433,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),749,24.6,749,24.6,True,
421327718,2016,QUEENS,OTHERS,1,Small (1-3 fl),712,23.4,712,23.4,True,
421327727,2016,QUEENS,OTHERS,1,Small (1-3 fl),601,19.7,601,19.7,True,
421327736,2016,QUEENS,OTHERS,1,Small (1-3 fl),601,19.7,601,19.7,True,
421328236,2017,QUEENS,OTHERS,0,Small (1-3 fl),1520,49.9,539,17.7,True,
421328245,2016,QUEENS,OTHERS,0,Small (1-3 fl),1121,36.8,786,25.8,True,
421328405,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),971,31.9,971,31.9,True,
421328423,2016,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1070,35.2,1029,33.8,True,
421328502,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1098,36.1,1098,36.1,True,
421329716,2016,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1525,50.1,1525,50.1,True,
421329798,2016,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1517,49.8,1517,49.8,True,
